dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
477,-0.022827148,-1.4074453,1.4074453
478,0.0703125,0.8842707,0.8842707
479,0.100097656,1.2667441,1.2667441
480,0.15234375,2.4711788,2.4711788
481,-0.035888672,-0.69254553,0.69254553
482,0.026245117,0.45305502,0.45305502
483,0.1328125,1.1510644,1.1510644
484,-0.045410156,1.070304,1.070304
485,0.052734375,-0.26710442,0.26710442
486,0.09277344,1.4326932,1.4326932
487,-0.053710938,-0.95193714,0.95193714
488,-0.18164062,-1.801976,1.801976
489,-0.15527344,-2.4638815,2.4638815
490,-0.10644531,-2.0549793,2.0549793
491,-0.071777344,-0.91603994,0.91603994
492,0.043945312,0.4222575,0.4222575
493,-0.02368164,-0.40027472,0.40027472
494,0.0009765625,-0.09551675,0.09551675
495,-0.068359375,-0.22207133,0.22207133
496,-0.095703125,-1.1577374,1.1577374
497,0.11816406,1.1076331,1.1076331
498,0.061523438,1.3504934,1.3504934
499,0.11669922,1.2719861,1.2719861
500,-0.030273438,-0.40709588,0.40709588
501,-0.0036621094,-0.10453156,0.10453156
502,0.09716797,1.2407596,1.2407596
503,0.0034179688,0.9120226,0.9120226
504,-0.14941406,-1.8411703,1.8411703
505,-0.079589844,-0.8443241,0.8443241
506,0.04663086,-0.5919761,0.5919761
507,0.038085938,-0.056845624,0.056845624
508,0.19335938,3.369785,3.369785
509,-0.022705078,-0.546559,0.546559
510,-0.041992188,0.17538375,0.17538375
511,-0.0075683594,-0.3179387,0.3179387
512,-0.171875,-2.434446,2.434446
513,-0.06689453,-1.3573614,1.3573614
514,-0.018310547,0.21055636,0.21055636
515,0.033691406,-0.23360074,0.23360074
516,0.07421875,0.4400534,0.4400534
517,-0.07861328,-1.3477896,1.3477896
518,-0.0014648438,0.35359892,0.35359892
519,-0.022460938,0.073972076,0.073972076
520,-0.13867188,-2.4654188,2.4654188
521,-0.1875,-2.4878752,2.4878752
522,0.049804688,1.0831776,1.0831776
523,0.037109375,1.2501975,1.2501975
524,0.037597656,0.1415543,0.1415543
525,0.25390625,3.0809321,3.0809321
526,0.064453125,0.12360933,0.12360933
527,-0.017822266,-0.5476389,0.5476389
528,0.079589844,2.1870692,2.1870692
529,0.1875,2.4452832,2.4452832
530,0.04296875,0.97195786,0.97195786
531,-0.20605469,-2.3658688,2.3658688
532,0.03515625,0.06893718,0.06893718
533,-0.12207031,-1.5215222,1.5215222
534,0.022705078,0.6870817,0.6870817
535,-0.072265625,-1.5114273,1.5114273
536,0.030517578,-0.134456,0.134456
537,0.13671875,1.6137754,1.6137754
538,-0.018798828,-0.56953967,0.56953967
539,-0.051757812,-0.4736909,0.4736909
540,0.0041503906,-0.5193173,0.5193173
541,-0.053710938,-0.39550477,0.39550477
542,0.024047852,1.5939069,1.5939069
543,-0.12109375,-2.1454065,2.1454065
544,-0.016601562,-0.47797805,0.47797805
545,-0.07910156,-1.260429,1.260429
546,0.21386719,4.007986,4.007986
547,0.11621094,2.0280135,2.0280135
548,-0.027954102,0.53181946,0.53181946
549,0.13671875,1.7147825,1.7147825
550,-0.051513672,-0.6624979,0.6624979
551,0.06689453,1.3887885,1.3887885
552,-0.107421875,-0.54890555,0.54890555
553,0.106933594,0.9038575,0.9038575
554,0.072753906,1.0000794,1.0000794
555,-0.14160156,-2.0641088,2.0641088
556,-0.09082031,-1.6526382,1.6526382
557,-0.04638672,-0.32721773,0.32721773
558,-0.028808594,-1.0435857,1.0435857
559,-0.015991211,-0.7228682,0.7228682
560,-0.013671875,-1.0203372,1.0203372
561,-0.110839844,-1.1709342,1.1709342
562,0.045654297,-0.2505682,0.2505682
563,-0.12451172,-1.0371615,1.0371615
564,0.026855469,1.2263094,1.2263094
